,Text,Aspect Term,Sentiment,Polarity
3528,बन्जाडे मुला अलिक ठुलो नेता हरुलाइ लेउनु न हौ ।,लेउनु न हौ,FEEDBACK,0
3529,गूठी को जज्गा मा घर छ भने मान्छे पैसा दिए र बिदा गरिदेउ गग्जा दिने हैन ।,बिदा गरिदेउ,FEEDBACK,0
3530,गूठी को जज्गा मा घर छ भने मान्छे पैसा दिए र बिदा गरिदेउ गग्जा दिने हैन ।,दिने हैन,FEEDBACK,0
3531,काठमाडौँ को गुठि संचालन प्राय किसन हरु ले नै गरिराखे को छ भन्ने कुरा भूजनु पर्यो / स्वोर्गद्वारी को समस्या हो भने उतै समाधान गर्नु पर्छ / काठमाडौँ को AC कोठा मा होइन / ।,समाधान गर्नु पर्छ,FEEDBACK,0
3532,भ्रष्ट चोर दलाली हरु मठ मन्दिर को गुठी ब्याक्तीगत नाम मा गरिए को छ सरकार ले ठोस कदम चालोस ।,कदम चालोस,FEEDBACK,0
3533,हाम्रा मठ मन्दिर गुम्बा धर्म सस्कृति धाेस्त पारेर ईनि हाेलिविन अर्थात हाेचिविन काे मुत खाने हरु ले ख्रिस्चियन चर्च बनाउन खाेजेकाे हुन अब सबै नपालि जनता मिलेर देस निकाला गर्नु पर्छ ।,देस निकाला गर्नु पर्छ,FEEDBACK,1
3534,यो सबै समस्या को समाधान को लागि यो भ्रष्ट राज्य सत्ता सदा को लागि अन्त्य गर्न एक हौ ।,अन्त्य गर्न एक हौ,FEEDBACK,1
3535,गुठि मात्र हाेईन सबै जमिन राजकरण गर्नु अावस्कता छ ।,अावस्कता छ,FEEDBACK,0
3536,बरु यातना दिन आउदैन भने मलाइ बोलाइयोस ।,बोलाइयोस,FEEDBACK,1
3537,नेपाली लाई ठुलाे जात र सानाे जात बनाउने र मान्ने धर्म र सस्कृति हरु लाई बहिस्कार गर्नुपर्छ !,बहिस्कार गर्नुपर्छ,FEEDBACK,0
3538,"राज्य आफैं अन्तरास्ट्रिय क्रिश्चियन एजेन्ट बनेर होलिवाइन सम्मेलन गर्छ कोरिएन क्रिश्चियन बिश्वबिद्धालय ले क्रिश्चियन धर्म फैलाउन सहयोग गरेबापत भनेर दिय को पदवी थाप्छ , सयौं क्रिश्चियन धर्मपरिवर्तन गर्न लगानी गर्ने संस्था दर्ता गर्न दिन्छ , यहि सरकार ले नेपाल को परंरागत धर्म , संस्कृति रितिरिवाज जोगाउँछ भन्नू एउ टा बेकुफी मात्रै हो सम्पुर्ण सनातन धर्मावलम्बी सडक मा आउनुपर्छ ।",सडक मा आउनुपर्छ,FEEDBACK,0
3539,ठुला ठुला उद्योग निर्माण गर ।,निर्माण गर,FEEDBACK,0
3540,उठ नेवार दाजुभाइ दिदीबहिनी सस्कृती बचाउन उठ नत्र यो दलाल ले सरकार ले काठमाडौं र नेवार समुदाय को सस्कृती मेट्ने कुचेस्टा गरिस को ।,बचाउन उठ,FEEDBACK,0
3541,डा : सुरेन्द्र केसी ज्यु लाई ल्याऊनुपने थियो ।,ल्याऊनुपने थियो,FEEDBACK,0
3542,कांग्रेस र कम्युनिष्ट नाम का यि लुटेरा हरु लाई जतिसक्दो छिटो लखेटनु पर्यो ।,लखेटनु पर्यो,FEEDBACK,1
3543,"अब देश नै सक्नु लाग्यो , , अब पाकिस्तान को जस्तो इमरान जस्तो नेता को खाँचो छ ।",खाँचो छ,FEEDBACK,0
3544,तर शुरूवात संगै कसै को अनुहार नहेरी सहि नतिजा राष्ट्र को पक्ष मा चाडो आउनु पर्यो ।,आउनु पर्यो,FEEDBACK,0
3545,यो केशब बडालभन्ने जन्तु लाई कुनै पनि tv च्यानल ले कहिल्यै नबोलाउनुहोस यो कहिल्यै साचो बोल्दैन र मन्त्री अर्याल पनि भु माफिया कै पक्ष मा छिन यस्ता पनि मन्त्री !,नबोलाउनुहोस,FEEDBACK,1
3546,"सबै जल , जमीन , जंगल पूर्णरुपम राष्ट्रीयकारण गरौ , भू-माफिया लाई सदाकालागी अन्त्या गरौ ।",राष्ट्रीयकारण गरौ,FEEDBACK,0
3547,"सबै जल , जमीन , जंगल पूर्णरुपम राष्ट्रीयकारण गरौ , भू-माफिया लाई सदाकालागी अन्त्या गरौ ।",अन्त्या गरौ,FEEDBACK,0
3548,यो तिनै पाती चोर हो इनी हरू लाई जन्ता मिलेर जेल हाल्न पर्छ ।,जेल हाल्न पर्छ,FEEDBACK,1
3549,तत्काल action लिनुस न यदि बिष्णु पाैडेल सच्चा छ भने ।,action लिनुस,FEEDBACK,0
3550,सबै लाई जेल हाल्नु पर्छ ।,जेल हाल्नु पर्छ,FEEDBACK,1
3551,यो पूरा जग्गा फिर्ता लिनु पर्छ ?,लिनु पर्छ,FEEDBACK,0
3552,सारा चोर छन यिनी हरु लाई कड़ा भन्दा कड़ा कर्बाही होस ।,कड़ा कर्बाही होस,FEEDBACK,1
3553,अब यस्ता गैरजिम्मेदार चोर लाई टीवी मा नेपाली जनता लाई नदेखाऊन अनूरोथ छ ।,अनूरोथ छ,FEEDBACK,0
3554,यो सोमे माचिस लाई कुनै पनि कार्यक्रम मा बोलाउनु हुदैन ।,बोलाउनु हुदैन,FEEDBACK,1
3555,पन्चायत यता का सबै नेता हरु को सम्पत्ति सुदृढीकरण हुनुपर्छ ।,सुदृढीकरण हुनुपर्छ,FEEDBACK,0
3556,भ्रष्टाचार विरुद्ध नेताहरुलाइ खरो प्रश्न गर्दै जनतालाइ सुसूचित गर्नुहोला ।,सुसूचित गर्नुहोला,FEEDBACK,0
3557,अब देश तथा बिदेश मा रहे का आम नेपाली दाजुभाइ तथा दिदिबहिनी हरु मिलेर आफु आफु सचेत भएर नेकपा काङ्ग्रेस लगायत का संसदवादी दल हरु उत्तानो चित बनाउन सक्नुपर्छ ।,उत्तानो चित बनाउन सक्नुपर्छ,FEEDBACK,1
3558,"अर्को पटक यस को अनुहार देख्न न परोस , ।",देख्न न परोस,FEEDBACK,1
3559,यो सधै हुनुपर्छ यो देश को चोर भ्रष्ट घुसखोरी दलाल हरु लाई बाहिर ल्याउनु पर्छ ।,बाहिर ल्याउनु पर्छ,FEEDBACK,0
3560,यो सोम भन्ने खाते दलाल लाई जहा भेट्यो तेही कालो मोसो दलेर जुत्ता को माला लगाएर सहर घुमाउनु पर्छ l पछि देखि यस्ता दलाल लाई t v मा ल्याएर जनता लाई यस्ता नरपशु को अनुहार नदेखाउनु होला l ।,नदेखाउनु होला,FEEDBACK,1
3561,सोम प्रसाद पाण्डे १ नम्बर दलाल हो यस्ता लाई कसै ले पनि मिडिया मा नबोलाउनु कार्यक्रम को विषय नै आर्को तिरा मोडिन्छ ।,नबोलाउनु,FEEDBACK,1
3562,बिचार राम्रो लाग्यो सुरन्द्र भण्डारी ज्यु को अघि बढनु जनता को साथ अबस्य मिल्नेछ ।,अघि बढनु,FEEDBACK,0
3563,तिमी हरू लाई अब गोली ठोक्नु पर्छ अनि बल्ल देस ले मुहार फेर्छ तर झोले कुकुर कार्यकर्ता लाई सिस्नु पानी लायर लखेटनुपर्छ ।,लखेटनुपर्छ,FEEDBACK,1
3564,भ्रस्टाचारी लाई कारवाही गर काग्रेस होकि कम्निस्ट नेता होकि कार्यकर्ता वा अन्य कोहि ।,कारवाही गर,FEEDBACK,0
3565,"अब बिदेश मा भए को सबै दाजुभाइ दिदिबहिनी हरु लाई पनि समेट्नु पर्छ अनि हुन्छ , किनभने देश बेचिसकेउ यस्तो अजिङ्गर हरु ले , ।",समेट्नु पर्छ,FEEDBACK,0
3566,सुरेन्द्र भन्दारि ले सहि भन्नू भो साला रारिका बान चोर नेता हरुलाइ तुधीखेल मा लगेर गोलि थोग्नुपर्छ ।,गोलि थोग्नुपर्छ,FEEDBACK,1
3567,लाई पुरनो नेता र पार्टी हरु लाई जनता ले खारिज गर्न जरुरी छ ।,खारिज गर्न जरुरी छ,FEEDBACK,1
3568,यी भ्रष्ट गोरु हरुला नौडाडा समुन्द्र पारी नकटाई जनता को अर्को बिकल्प छैन अब जागौ सबै जागौ बेलै मा जागौ ।,बेलै मा जागौ,FEEDBACK,0
3569,त्यो दिन आउन नदिन सम्पत्ति सुदि करन आयोग मा निस्पक्ष जनता ले माने को मानिस नियुक्ति गरिदिन पहल गर्न अनुरोध गर्दछु ।,अनुरोध गर्दछु,FEEDBACK,0
3570,अब नेपाल मा कुनैपनी पोल्तिकल पाति लाई खारेज गरेर नया नागरिक पार्ती खोल्नुपर्यो र बिदेस मा रहे का नेपालि हरु ले भोत दिन मिल्ने नियम गरौनुपर्यो तेस्पोछी देखिन्छ जनता के चाहान्छ्न भनेरत ।,पार्ती खोल्नुपर्यो,FEEDBACK,0
3571,अब नेपाल मा कुनैपनी पोल्तिकल पाति लाई खारेज गरेर नया नागरिक पार्ती खोल्नुपर्यो र बिदेस मा रहे का नेपालि हरु ले भोत दिन मिल्ने नियम गरौनुपर्यो तेस्पोछी देखिन्छ जनता के चाहान्छ्न भनेरत ।,नियम गरौनुपर्यो,FEEDBACK,0
3572,यो सोम भतुवा लाइ मिडिया मा नै न लाउनु अब देखि कान्तिपुर tv bhane ko chu ।,न लाउनु,FEEDBACK,1
3573,भ्रष्टचारी लाई टुंन्डिखेल मा ल्याएर झुन्ड्याएर गोलि ठोक्ने कानुन सम्सोधन गर्नु पर्छ ।,सम्सोधन गर्नु पर्छ,FEEDBACK,0
3574,"रबिन्द्र मिश्र ज्यू , जनता ले सभ्य र बौद्धिक भषा बुझ्न छोडे को जस्तो लाग्छ ।",जस्तो लाग्छ,FEEDBACK,0
3575,"कृपया हास्यव्यङ्ग्य , चुट्किला र उखानटुक् का हरु पनि सिक्नु पर्यो ।",सिक्नु पर्यो,FEEDBACK,0
3576,दोस्रो कुरा मत पत्र मा नो भोट भन्ने ब्यावस्था पनि हुनु पर्छ ।,हुनु पर्छ,FEEDBACK,0
3577,हामी बदलिनु जरुरी छ ।,जरुरी छ,FEEDBACK,0
3578,आउनुस सबै मिलेर हातेमालो गरौँ ।,हातेमालो गरौँ,FEEDBACK,0
3579,विरानो विदेश मा बस्ने रहर छैन परिवर्तन को खातिर आउदो चुनाव मा परिवर्तन को बाहक लाई रोजौं ।,रोजौं,FEEDBACK,0
3580,ह्जुर को साहास र आइडिया यसरी नै अझै बढ्दै जाओस ।,बढ्दै जाओस,FEEDBACK,0
3581,एकदमै सहि कुरा हो रबिन्द्र सर हजुर अगाडि जाँदै गर्नुस हाम्रो सपोर्ट हजुर लाई छ ।,अगाडि जाँदै गर्नुस,FEEDBACK,0
3582,देश मा सुशासन र समृद्धि को लागि अब यस्तै अलगधार को राजनीति लाई समर्थन गर्नै पर्छ ।,समर्थन गर्नै पर्छ,FEEDBACK,0
3583,एक पटक यो अन्तरबार्ता हेर सुरेन्द्र कमरेड ।,अन्तरबार्ता हेर,FEEDBACK,0
3584,अब रबि लामिछाने लाई पनि साथ लिएर अाउन पर्छ साझा पाटि / ।,साथ लिएर अाउन पर्छ,FEEDBACK,0
3585,एक पट्क हामी सबै ले साझा पार्टी लाई साथ दिनु पर्छ ।,साथ दिनु पर्छ,FEEDBACK,0
3586,"दुरि बलियो र लामो तय गर्नु पर्छ , ️ ।",गर्नु पर्छ,FEEDBACK,0
3587,राम्रो काम गर्दै जानुहाेला 100% साथ समर्थन छ रबिन्द्र सर ।,राम्रो काम गर्दै जानुहाेला,FEEDBACK,0
3588,"एकचोटी कृपया सबै ले साथ दिएर हेरौ साझा पार्टि लाई अनि भने को कुरा नगरे को खण्ड मा जे भनौ , पार्टी चेन्ज गरौ , अबिस्वास गरौ ।",साथ दिएर हेरौ,FEEDBACK,0
3589,अव आउलो मंगशिर १४ को चुनाव मा रविन्द्र मिश्र लाई कास्की मा देख्न पाइयोस् ।,पाइयोस्,FEEDBACK,0
3590,नेपाल् का इम्रान खान हुन रबिन्द्र मिस्र समय मै चिनौ ।,समय मै चिनौ,FEEDBACK,0
3591,आशा को किरण भने को तपाईं हो राम्रो काम गर्दै जानु होला ।,जानु होला,FEEDBACK,0
3592,साझा पार्टी अाउ चाँडै नेपाली हरु को माझ ।,अाउ चाँडै,FEEDBACK,0
3593,कृपया चाडैं फेरि बोलाउनु होला ।,बोलाउनु होला,FEEDBACK,0
3594,रविन्द्र मिश्रकाे साथ मा हुने हरु एक हाेअाैँ ।,एक हाेअाैँ,FEEDBACK,0
3595,आम नेपाली दाजुभाइ दिदीबहिनी को आम बुबा को अब भने को साझा पार्टी को सदस्य बनी देस को बिकास लाई अगाडि बडाउनु छ ।,बडाउनु छ,FEEDBACK,0
3596,सालिन ब्याक्ती रबिन्द्र सर को कुरा सिर्जनात्मक सोचाइ मा लागन आग्रह छ ।,आग्रह छ,FEEDBACK,0
3597,राम्रो काम र राम्रो बिचार लाई हामी बुद्धिमान जनाता ले कदर गर्नु पर्छ ।,कदर गर्नु पर्छ,FEEDBACK,0
3598,अब यो पाटिलाइ सहयोग र भोट गर्नुपर्छ ।,भोट गर्नुपर्छ,FEEDBACK,0
3599,यस पाटी ले बिदेश मा रहे का सम्पुर्ण नेपाली ले भोट हाल्न पाउनु पर्छ अनि 2047 देखि को पछाडि को सम्पुर्ण उच्च तह मा रहे का ब्यक्ति हरु को सम्पत्ति को छानबिन गर्न सक्छ भने यश को सिद्धांत ठिक छ ।,पाउनु पर्छ,FEEDBACK,0
3600,यिनि दलाल हरू ले गर्दा हो नेपाल मा पहिले लोड सेडिङ् भए को यिनि हरू लाई ठिक पार्नु पर्छ कुलमान जि ।,ठिक पार्नु पर्छ,FEEDBACK,0
3601,कुलमान जी अगाडि बढ्नुहोला ।,अगाडि बढ्नुहोला,FEEDBACK,0
3602,लाएन कात्छौ भन्दा भबिस्य को कुरा भनेर हास्ने चोर लाई चोरी को मुद्दा हाल्नु कुल्मान सर हामी हजुर को साथ मा छौ ।,मुद्दा हाल्नु,FEEDBACK,0
3603,पहिले कुलमान सर लाइ उज्यालो नेपाल को लागि धन्यबाद भनेर कुरा सुरु गरम पत्रकार दाजु ।,सुरु गरम,FEEDBACK,0
3604,कुलमान सर को बेज्जत नगर्नुहोस् पत्रकार ज्यु ।,नगर्नुहोस्,FEEDBACK,0
3605,कानुन थाहा पाइन भन्न मिल्दैन यो गैरकानुन हो बिधुत कट्नुस कुलमान सर. ।,बिधुत कट्नुस,FEEDBACK,0
3606,यस्ता कार्यक्रम मा dr. सुरेन्द्र केसि लाई बोलाउनु पर्छ पत्रकार जिउ यस्ता दलाल थग हरुलाइ ठिक पर्नु हुन्छ ।,बोलाउनु पर्छ,FEEDBACK,0
3607,सभ्य नागरिक हुन सिकौ ।,हुन सिकौ,FEEDBACK,0
3608,कुल मान सर लाई सहयोग गरौ ।,सहयोग गरौ,FEEDBACK,0
3609,सर्प नि मरोस् लाठी नि नभाँचियोस् तेसरी कदम चालियोस् ।,चालियोस्,FEEDBACK,0
3610,"उद्योग होस या सर्बसाधारण सबै लाई बराबर को चार्ज लगाउनु पर्छ कुलमान सर , बिजुलि बिल नतिर्ने सबै को लाइन काटिनु पर्छ तब बल्ल देस आगाडि बढ्ने छ ।",चार्ज लगाउनु पर्छ,FEEDBACK,0
3611,कुलमान सर तपाईं पनि अरु भ्रष्ट जस्तै टसमस गर्नु भयो भने यो देश ले धेरै दुख पाउने छ पछी नहट्नुस हिजो काखी च्याप्ने त्यस्ता कोहि छ्न भने प्रम नै किन नहोस् नाङ्गो पार्नुस ।,पछी नहट्नुस,FEEDBACK,0
3612,कुलमान सर तपाईं पनि अरु भ्रष्ट जस्तै टसमस गर्नु भयो भने यो देश ले धेरै दुख पाउने छ पछी नहट्नुस हिजो काखी च्याप्ने त्यस्ता कोहि छ्न भने प्रम नै किन नहोस् नाङ्गो पार्नुस ।,नाङ्गो पार्नुस,FEEDBACK,1
3613,कुन देस मा सङ्हियता ले काम गर्छ भन्ने कुरा रिसि जि ले बुज्नु पर्यो आचार्य जि को कुरा 100% सहि हो ।,बुज्नु पर्यो,FEEDBACK,0
3614,यस्ता कुरा जनता लाई जागृत गराइ रहनु होला धेरै पछी मिडिया मा आउनु भयो ।,रहनु होला,FEEDBACK,0
3615,सधै बिचार राख्दिनुस यो तन्र ले जनता ले दुख पाए ।,राख्दिनुस,FEEDBACK,0
3616,भिमार्जन ज्यु हजुर का कुरा सहि छन राष्ट्र र राष्ट्र बासी का लागि सहि मार्ग दिनुस है देश गुम्नु हुँदै न हामी साथ मा छौ ।,दिनुस है,FEEDBACK,0
3617,भिम अर्जुन जी तपाईं पनि यक पटक राजा भेट्नुस भन्छु ।,भेट्नुस भन्छु,FEEDBACK,0
3618,यि दुइटा लाई पनि ल्यएर खार्नु पर्‍यो ।,खार्नु पर्‍यो,FEEDBACK,0
3619,नेपाल मा राज तन्त्र को जरुरत छ ।,जरुरत छ,FEEDBACK,0
3620,अब राजा आऊनू को विकल्प छैन ।,विकल्प छैन,FEEDBACK,0
3621,"धमला हावा , डाः भिमार्जुन सर 100% सहि कुरा अब याे संविधान नै फाल्नु पर्छ ।",फाल्नु पर्छ,FEEDBACK,0
3622,"रिसि १ टा प्रश्न गर तर खरो , बा की अरुलाइ बोल्न देउ ।",बोल्न देउ,FEEDBACK,0
3623,तिमी अनपढ हौ गेस्ट बौद्धिक हुन्छन हेक् का रहोस ।,हेक् का रहोस,FEEDBACK,0
3624,पाखण्डी पत्रकार अल्लि सभ्य भएर अथिति सम्मान गर यार ।,सम्मान गर,FEEDBACK,0
3625,भिमार्जुन सर ले धमला दाजु संग अन्तरबार्ता दिनु नै गलत हो ।,गलत हो,FEEDBACK,0
3626,यो संघिय व्यवस्था कुनै हालत मा टिक्दैन यो हाम्रो देश ले थेग्न सक्दैन !,थेग्न सक्दैन,FEEDBACK,1
3627,बोल्न देउ अतिथी लाई ।,बोल्न देउ,FEEDBACK,0
3628,"हामी ३ करोड नेपाली लाई अखण्ड , येक ढिक् का नेपाल हुनु पर्यो ।",हुनु पर्यो,FEEDBACK,0
3629,यो कुरा नेता ले बुझ्नु होस ।,बुझ्नु हो,FEEDBACK,0
3630,"धमला बोल्न देउ न बौद्धिक डा , आचार्य लाई प्वाक प्वाक नबोल ।",बोल्न देउ,FEEDBACK,0
3631,"धमला बोल्न देउ न बौद्धिक डा , आचार्य लाई प्वाक प्वाक नबोल ।",प्वाक प्वाक नबोल,FEEDBACK,1
3632,भिमार्जुन ज्यु को अभिव्यक्ति समय सान्दर्भिक छ हिजो के भयो थाहा भएन अव भने हामी ले वुझेर देश वचाउन वनाउन लाग्नु जरुरी छ ।,जरुरी छ,FEEDBACK,0
3633,डा. साब ले भने को कुरा एकदम सहि हो यो मुलुक मा सङ्घियता चल्दैन अब बिकल्प खोज्नै पर्छ चोर र छाडा तत्र त्याग्नै पर्छ ।,खोज्नै पर्छ,FEEDBACK,0
3634,डा. साब ले भने को कुरा एकदम सहि हो यो मुलुक मा सङ्घियता चल्दैन अब बिकल्प खोज्नै पर्छ चोर र छाडा तत्र त्याग्नै पर्छ ।,त्याग्नै पर्छ,FEEDBACK,0
3635,विचार सधै उच्च राख्नु होला सर ।,उच्च राख्नु होला,FEEDBACK,0
3636,"धिमे बाजा बजाएर राजावादी हरु लाई खेद्नुपर्छ , आदिवासी नेवार जगाएर सामन्तवाद मेट्नुपर्छ , प्रतिगामी तत्व हरु लाई ४ भञ्ज्याङ कटाउनुपर्छ , राजतन्त्र चाहने हरु लाई साउदी अरब पठाउनुपर्छ , रगत ले आर्जे को गणतन्त्र जुगजुग सम्म चल्नुपर्छ , सडकछाप मण्डले हरु लाई कालोमोसो दल्नुपर्छ ।",कालोमोसो दल्नुपर्छ,FEEDBACK,1
3637,संघीयता ले देस तुक्रेने हैन चोर हरु ले लुतेर सक्ने भयो देस तेसै ले यो संघीयता खारेज गर्न जरुरी छ नेपाल मा ।,जरुरी छ,FEEDBACK,0
3638,यी लुटेरा हरु लाई कुनैपनी लूटन दिनु हुदैन अब धेरै भयो नेपाल् लाई हिन्दु रास्ट्र घोषणा गर्नुपर्छ धार्मिक संरक्षक राज सस्था सहित को कार्यकार्य प्रधानमन्त्री को व्यवस्था हुनु को विकल्प छैन ।,विकल्प छैन,FEEDBACK,0
3639,अरिंगाल पाल्ने भन्दा कतै केही काम छैन यो संघीयता खारेज गरौँ ।,खारेज गरौँ,FEEDBACK,0
3640,डा. साब को कुरा मा १००% सहमत हुँदै संघियता खारेज गरोउ र पुर्ब राजा लाई पुनर्स्थापना गरोउ टन्टै साफ ।,खारेज गरोउ,FEEDBACK,0
3641,यस लाई तुरुन्तै खारेज गर्नु पर्छ ।,गर्नु पर्छ,FEEDBACK,0
3642,भिमार्जुन सर लाई विश्वकाे इतिहास हेर्नुस् रे छेउ न धमाला जि चाकरीवाद ले पत्रकारीता नगर्नुहोस् तपाई ले पढ्न जरुरी छ ।,हेर्नुस्,FEEDBACK,0
3643,भिमार्जुन सर लाई विश्वकाे इतिहास हेर्नुस् रे छेउ न धमाला जि चाकरीवाद ले पत्रकारीता नगर्नुहोस् तपाई ले पढ्न जरुरी छ ।,नगर्नुहोस्,FEEDBACK,1
3644,पहिले आफू मा एकाग्रता र सोच को बिकास भए पछि अन्तर्वाता दिनुहोस ।,दिनुहोस,FEEDBACK,0
3645,question सोध्ने तरिका कडा छन र कार्यक्रम पनि राम्रै छ तर interview म मात्र बोलेर हुदैन काम गरेर देखाउनुस !,काम गरेर देखाउनुस,FEEDBACK,0
3646,केही सिक्नुस रबि लामिछाने सङ् ।,सिक्नुस,FEEDBACK,0
3647,ऋषि जि० कार्यक्रम धेरै लामो भयो 30 / देखि 40 मिनेट को बनाए अझ प्रभावकारी हुन्थियो कि ?,हुन्थियो कि,FEEDBACK,0
3648,अरु को तारिफ गर्ने अाले जि अाफ्नाे देश को भ्रष्टाचारि पाखा लगाउनुस अाजिवन राजनीति मा बन्देज लगाउनुस ।,पाखा लगाउनुस,FEEDBACK,0
3649,अरु को तारिफ गर्ने अाले जि अाफ्नाे देश को भ्रष्टाचारि पाखा लगाउनुस अाजिवन राजनीति मा बन्देज लगाउनुस ।,बन्देज लगाउनुस,FEEDBACK,0
3650,ऋषि बाबू अलिक बिस्तारै बोल्न सकिन्न र हामी बहिरो त छैन नि हो ।,बोल्न सकिन्न,FEEDBACK,0
3651,पान्दे लाइ बोल्न दे न हो धमला ।,बोल्न दे,FEEDBACK,0
3652,बिस्तारै बोल्नु हवस् न हौ बरिस्ठ जिउ हरु कति बेसि पेसर ओप गर्नु भए को नि ?,बोल्नु हवस् न,FEEDBACK,0
3653,जोसु कै भएनी भ्रस्टचारी लाई चै छोड्नु हुन्न है ।,छोड्नु हुन्न है,FEEDBACK,0
3654,यो बम दिदी बहिनी लाई नार् को टेस्ट गराउनु पर्छ सब ओकल्छन साचो कुरा !,गराउनु पर्छ,FEEDBACK,0
3655,यो साबितृ सुवेदी लाई कार्बाही हुबु पर्छ कालो मोसो दलेर नेपाल घुमाउनु पर्छ दलर मा बिक्यो ।,कार्बाही हुबु पर्छ,FEEDBACK,1
3656,धमाला सर तीन जाना लाई एक्लै एक्लै राखेर सोद पुछ गरे को भए हुन्थ्यो ।,गरे को भए हुन्थ्यो,FEEDBACK,0
3657,हावा स्टाटस त राख्नु भएन नि धमला जी ।,राख्नु भएन,FEEDBACK,0
3658,अहिले को सर्कार ले केहीकाम गर्देन सबै भ्रष्टाचार गर्दै ठिकं भाछ राजा ल्याउँने भ्रष्टाचार लाई जेल हाल्नु पर्छ ।,जेल हाल्नु पर्छ,FEEDBACK,1
3659,अब देश मा राजसंस्था ल्याउनै पर्छ र राजा को ठाउ मा हिमानी शाहा हुनुपर्छ उस् को पछि उन् को छोरा लाई बनाउनु पर्छ ।,ल्याउनै पर्छ,FEEDBACK,0
3660,अब देश मा राजसंस्था ल्याउनै पर्छ र राजा को ठाउ मा हिमानी शाहा हुनुपर्छ उस् को पछि उन् को छोरा लाई बनाउनु पर्छ ।,हुनुपर्छ,FEEDBACK,0
3661,अब देश मा राजसंस्था ल्याउनै पर्छ र राजा को ठाउ मा हिमानी शाहा हुनुपर्छ उस् को पछि उन् को छोरा लाई बनाउनु पर्छ ।,बनाउनु पर्छ,FEEDBACK,0
3662,राजा अाउनु परछ जशरि भयपनि ।,अाउनु परछ,FEEDBACK,0
3663,"हैन , अब फेरी प्रत्येक घर बाट एक एक जना निस्किनै पर्छ ।",निस्किनै पर्छ,FEEDBACK,0
3664,साला कुकुर प्रचण्डे खाते तेरो खरानी हुने दिन आइसक्यो धेरै नभुक छोएर देखा अब राजालाइ तेरो चाहिँ बकबास बन्द गर ।,बकबास बन्द गर,FEEDBACK,1
3665,यो गणतन्त्र होइन छाडा तन्त्र भय को छ जनता को लागि राजा आउनु पर्छ ।,आउनु पर्छ,FEEDBACK,0
3666,"प्रचण्डे को दुवाई मा रहे को २१ अर्ब सरकार ले जफत गरी भुकम्प पिडीत हरू , बाढी , डुबान ले पिडीत हरू को पुनर्स्थापन को लागी खर्चिनु पर्छ ।",खर्चिनु पर्छ,FEEDBACK,0
3667,"तपाईं भन्न सिक्नुहोस पत्रकार ज्यु , राजा हो उहाँ ल्याङ्गफ्याङ्गे लफङ्गो मन्त्री हैन ।",सिक्नुहोस,FEEDBACK,0
3668,देश मा विकास हुनुपर्छ त्यो पनि कुशल कार्यशैली का साथ अब राजा आउनु पर्छ हिन्दु राष्ट्र सहित को संघीयता र सबै पक्ष ले मिलेर देश बिकास लाई प्राथमिकता दिनुपर्छ ।,प्राथमिकता दिनुपर्छ,FEEDBACK,0
3669,देश मा विकास हुनुपर्छ त्यो पनि कुशल कार्यशैली का साथ अब राजा आउनु पर्छ हिन्दु राष्ट्र सहित को संघीयता र सबै पक्ष ले मिलेर देश बिकास लाई प्राथमिकता दिनुपर्छ ।,विकास हुनुपर्छ,FEEDBACK,0
3670,देश मा विकास हुनुपर्छ त्यो पनि कुशल कार्यशैली का साथ अब राजा आउनु पर्छ हिन्दु राष्ट्र सहित को संघीयता र सबै पक्ष ले मिलेर देश बिकास लाई प्राथमिकता दिनुपर्छ ।,आउनु पर्छ,FEEDBACK,0
3671,हरेक मिडिया ले खुलेरै राजा को बारे मा समाचार सम्प्रेषण गर्नुपर्यो !,गर्नुपर्यो,FEEDBACK,0
3672,हरेक नेपाली र देश लाई राजा को कमि महशुस भये को हुना ले राजा आउनै पर्छ ।,आउनै पर्छ,FEEDBACK,0
3673,पुश्पकमल दाहाल ज्यु एक पटक कमेन्ट हरु हेर्नुस अब लाखौ जनता त के केही हजार जनता पनि यो प्रणाली को पक्ष्य मा छैनन ।,कमेन्ट हरु हेर्नुस,FEEDBACK,0
3674,अनि एउटा स्वतन्त्र व्यक्ति लाई राष्ट्र प्रमुख बनाउनु पर्छ ।,बनाउनु पर्छ,FEEDBACK,0
3675,राजा आएर वुद्धिजीवी वर्ग को साथ लिएर अगाडी वढ्नुपर्छ ।,अगाडी वढ्नुपर्छ,FEEDBACK,0
3676,Right man Right place Reward and punishment को सहि सदुपयोग गर्नुपर्छ ।,सदुपयोग गर्नुपर्छ,FEEDBACK,0
3677,संका छ भने जनमतसंग्रह गरौं ।,जनमतसंग्रह गरौं,FEEDBACK,0
3678,चोर नेता हरू लाई जेल कोचेर तिनी हरु को पैसा ले देश विकास गर्नु पर्छ ।,गर्नु पर्छ,FEEDBACK,0
3679,राजा आउ देश बचाउ प्रचन्ड् चोर डाँ का लाई यो देश बाटा भगाऊ ।,भगाऊ,FEEDBACK,1
3680,अब एक चोती राजा लाई अवसर दिनुपर्छ यो राज्य संचालन गर्न ।,अवसर दिनुपर्छ,FEEDBACK,0
3681,"हेर भुलेर पनि जङ्गल नबस , पुलिस , आर्मी लाई नमार तिमिहरुलाइ साथ मिल्दैन जन्ता को ।",नमार,FEEDBACK,0
